long_onda,abs
8.142951e+002,5.695062e+001
8.147772e+002,5.685044e+001
8.152593e+002,5.675754e+001
8.157415e+002,5.667656e+001
8.162236e+002,5.661316e+001
8.167057e+002,5.657108e+001
8.171878e+002,5.655028e+001
8.176699e+002,5.654653e+001
8.181520e+002,5.655381e+001
8.186342e+002,5.656730e+001
8.191163e+002,5.658615e+001
8.195984e+002,5.661413e+001
8.200805e+002,5.665789e+001
8.205626e+002,5.672332e+001
8.210447e+002,5.681212e+001
8.215269e+002,5.692056e+001
8.220090e+002,5.704064e+001
8.224911e+002,5.716397e+001
8.229732e+002,5.728403e+001
8.234553e+002,5.739830e+001
8.239374e+002,5.750719e+001
8.244196e+002,5.761146e+001
8.249017e+002,5.770921e+001
8.253838e+002,5.779492e+001
8.258659e+002,5.785976e+001
8.263480e+002,5.789459e+001
8.268301e+002,5.789322e+001
8.273123e+002,5.785369e+001
8.277944e+002,5.777871e+001
8.282765e+002,5.767434e+001
8.287586e+002,5.754895e+001
8.292407e+002,5.741217e+001
8.297228e+002,5.727584e+001
8.302050e+002,5.715654e+001
8.306871e+002,5.707452e+001
8.311692e+002,5.705322e+001
8.316513e+002,5.711630e+001
8.321334e+002,5.728034e+001
8.326155e+002,5.755205e+001
8.330977e+002,5.792541e+001
8.335798e+002,5.838415e+001
8.340619e+002,5.890446e+001
8.345440e+002,5.945951e+001
8.350261e+002,6.002546e+001
8.355082e+002,6.058054e+001
8.359904e+002,6.110668e+001
8.364725e+002,6.159047e+001
8.369546e+002,6.202149e+001
8.374367e+002,6.239414e+001
8.379188e+002,6.270824e+001
8.384009e+002,6.296890e+001
8.388831e+002,6.318525e+001
8.393652e+002,6.336713e+001
8.398473e+002,6.352315e+001
8.403294e+002,6.365759e+001
8.408115e+002,6.377056e+001
8.412936e+002,6.385976e+001
8.417758e+002,6.392345e+001
8.422579e+002,6.396276e+001
8.427400e+002,6.398287e+001
8.432221e+002,6.399109e+001
8.437042e+002,6.399470e+001
8.441863e+002,6.399856e+001
8.446685e+002,6.400372e+001
8.451506e+002,6.400859e+001
8.456327e+002,6.401111e+001
8.461148e+002,6.401099e+001
8.465969e+002,6.401055e+001
8.470790e+002,6.401389e+001
8.475612e+002,6.402442e+001
8.480433e+002,6.404339e+001
8.485254e+002,6.406870e+001
8.490075e+002,6.409648e+001
8.494896e+002,6.412295e+001
8.499717e+002,6.414655e+001
8.504539e+002,6.416845e+001
8.509360e+002,6.419151e+001
8.514181e+002,6.421775e+001
8.519002e+002,6.424638e+001
8.523823e+002,6.427293e+001
8.528644e+002,6.429075e+001
8.533466e+002,6.429343e+001
8.538287e+002,6.427670e+001
8.543108e+002,6.423976e+001
8.547929e+002,6.418438e+001
8.552750e+002,6.411311e+001
8.557571e+002,6.402735e+001
8.562393e+002,6.392691e+001
8.567214e+002,6.381111e+001
8.572035e+002,6.368075e+001
8.576856e+002,6.353977e+001
8.581677e+002,6.339576e+001
8.586498e+002,6.325739e+001
8.591320e+002,6.313226e+001
8.596141e+002,6.302400e+001
8.600962e+002,6.293140e+001
8.605783e+002,6.284947e+001
8.610604e+002,6.277216e+001
8.615425e+002,6.269524e+001
8.620247e+002,6.261711e+001
8.625068e+002,6.253868e+001
8.629889e+002,6.246133e+001
8.634710e+002,6.238546e+001
8.639531e+002,6.230980e+001
8.644352e+002,6.223284e+001
8.649174e+002,6.215457e+001
8.653995e+002,6.207827e+001
8.658816e+002,6.200999e+001
8.663637e+002,6.195742e+001
8.668458e+002,6.192642e+001
8.673279e+002,6.191891e+001
8.678101e+002,6.193253e+001
8.682922e+002,6.196230e+001
8.687743e+002,6.200347e+001
8.692564e+002,6.205374e+001
8.697385e+002,6.211417e+001
8.702206e+002,6.218763e+001
8.707028e+002,6.227633e+001
8.711849e+002,6.237952e+001
8.716670e+002,6.249281e+001
8.721491e+002,6.260956e+001
8.726312e+002,6.272419e+001
8.731133e+002,6.283395e+001
8.735955e+002,6.294011e+001
8.740776e+002,6.304639e+001
8.745597e+002,6.315661e+001
8.750418e+002,6.327198e+001
8.755239e+002,6.339028e+001
8.760060e+002,6.350646e+001
8.764882e+002,6.361519e+001
8.769703e+002,6.371332e+001
8.774524e+002,6.380045e+001
8.779345e+002,6.387860e+001
8.784166e+002,6.395001e+001
8.788987e+002,6.401548e+001
8.793809e+002,6.407322e+001
8.798630e+002,6.412012e+001
8.803451e+002,6.415295e+001
8.808272e+002,6.417061e+001
8.813093e+002,6.417445e+001
8.817914e+002,6.416785e+001
8.822736e+002,6.415409e+001
8.827557e+002,6.413497e+001
8.832378e+002,6.411016e+001
8.837199e+002,6.407809e+001
8.842020e+002,6.403748e+001
8.846841e+002,6.398880e+001
8.851663e+002,6.393442e+001
8.856484e+002,6.387780e+001
8.861305e+002,6.382162e+001
8.866126e+002,6.376657e+001
8.870947e+002,6.371130e+001
8.875768e+002,6.365374e+001
8.880590e+002,6.359317e+001
8.885411e+002,6.353146e+001
8.890232e+002,6.347306e+001
8.895053e+002,6.342293e+001
8.899874e+002,6.338460e+001
8.904695e+002,6.335797e+001
8.909517e+002,6.333950e+001
8.914338e+002,6.332357e+001
8.919159e+002,6.330535e+001
8.923980e+002,6.328300e+001
8.928801e+002,6.325803e+001
8.933622e+002,6.323410e+001
8.938444e+002,6.321443e+001
8.943265e+002,6.319988e+001
8.948086e+002,6.318813e+001
8.952907e+002,6.317468e+001
8.957728e+002,6.315493e+001
8.962549e+002,6.312639e+001
8.967371e+002,6.308916e+001
8.972192e+002,6.304523e+001
8.977013e+002,6.299636e+001
8.981834e+002,6.294247e+001
8.986655e+002,6.288095e+001
8.991476e+002,6.280780e+001
8.996298e+002,6.271923e+001
9.001119e+002,6.261344e+001
9.005940e+002,6.249109e+001
9.010761e+002,6.235456e+001
9.015582e+002,6.220625e+001
9.020403e+002,6.204697e+001
9.025225e+002,6.187583e+001
9.030046e+002,6.169121e+001
9.034867e+002,6.149244e+001
9.039688e+002,6.128116e+001
9.044509e+002,6.106136e+001
9.049330e+002,6.083770e+001
9.054152e+002,6.061403e+001
9.058973e+002,6.039149e+001
9.063794e+002,6.016878e+001
9.068615e+002,5.994347e+001
9.073436e+002,5.971436e+001
9.078257e+002,5.948287e+001
9.083079e+002,5.925322e+001
9.087900e+002,5.903045e+001
9.092721e+002,5.881807e+001
9.097542e+002,5.861644e+001
9.102363e+002,5.842268e+001
9.107184e+002,5.823233e+001
9.112006e+002,5.804180e+001
9.116827e+002,5.785059e+001
9.121648e+002,5.766129e+001
9.126469e+002,5.747834e+001
9.131290e+002,5.730518e+001
9.136111e+002,5.714282e+001
9.140933e+002,5.698932e+001
9.145754e+002,5.684151e+001
9.150575e+002,5.669711e+001
9.155396e+002,5.655654e+001
9.160217e+002,5.642290e+001
9.165038e+002,5.630069e+001
9.169860e+002,5.619326e+001
9.174681e+002,5.610127e+001
9.179502e+002,5.602274e+001
9.184323e+002,5.595468e+001
9.189144e+002,5.589561e+001
9.193965e+002,5.584694e+001
9.198787e+002,5.581295e+001
9.203608e+002,5.579870e+001
9.208429e+002,5.580780e+001
9.213250e+002,5.584053e+001
9.218071e+002,5.589388e+001
9.222892e+002,5.596329e+001
9.227714e+002,5.604540e+001
9.232535e+002,5.613955e+001
9.237356e+002,5.624783e+001
9.242177e+002,5.637334e+001
9.246998e+002,5.651802e+001
9.251819e+002,5.668099e+001
9.256641e+002,5.685871e+001
9.261462e+002,5.704653e+001
9.266283e+002,5.724086e+001
9.271104e+002,5.744079e+001
9.275925e+002,5.764777e+001
9.280746e+002,5.786403e+001
9.285568e+002,5.809041e+001
9.290389e+002,5.832504e+001
9.295210e+002,5.856369e+001
9.300031e+002,5.880164e+001
9.304852e+002,5.903550e+001
9.309673e+002,5.926473e+001
9.314495e+002,5.949127e+001
9.319316e+002,5.971781e+001
9.324137e+002,5.994542e+001
9.328958e+002,6.017218e+001
9.333779e+002,6.039321e+001
9.338600e+002,6.060246e+001
9.343422e+002,6.079499e+001
9.348243e+002,6.096812e+001
9.353064e+002,6.112181e+001
9.357885e+002,6.125724e+001
9.362706e+002,6.137484e+001
9.367527e+002,6.147305e+001
9.372349e+002,6.154821e+001
9.377170e+002,6.159565e+001
9.381991e+002,6.161194e+001
9.386812e+002,6.159583e+001
9.391633e+002,6.154843e+001
9.396454e+002,6.147202e+001
9.401276e+002,6.136855e+001
9.406097e+002,6.123854e+001
9.410918e+002,6.108121e+001
9.415739e+002,6.089572e+001
9.420560e+002,6.068289e+001
9.425381e+002,6.044581e+001
9.430203e+002,6.018980e+001
9.435024e+002,5.992036e+001
9.439845e+002,5.964096e+001
9.444666e+002,5.935216e+001
9.449487e+002,5.905173e+001
9.454308e+002,5.873677e+001
9.459130e+002,5.840581e+001
9.463951e+002,5.806054e+001
9.468772e+002,5.770544e+001
9.473593e+002,5.734641e+001
9.478414e+002,5.698782e+001
9.483235e+002,5.663116e+001
9.488057e+002,5.627494e+001
9.492878e+002,5.591647e+001
9.497699e+002,5.555410e+001
9.502520e+002,5.518895e+001
9.507341e+002,5.482452e+001
9.512162e+002,5.446524e+001
9.516984e+002,5.411386e+001
9.521805e+002,5.376980e+001
9.526626e+002,5.342912e+001
9.531447e+002,5.308628e+001
9.536268e+002,5.273685e+001
9.541089e+002,5.237883e+001
9.545911e+002,5.201290e+001
9.550732e+002,5.164068e+001
9.555553e+002,5.126273e+001
9.560374e+002,5.087702e+001
9.565195e+002,5.047964e+001
9.570016e+002,5.006639e+001
9.574838e+002,4.963564e+001
9.579659e+002,4.918955e+001
9.584480e+002,4.873403e+001
9.589301e+002,4.827632e+001
9.594122e+002,4.782216e+001
9.598943e+002,4.737455e+001
9.603765e+002,4.693362e+001
9.608586e+002,4.649887e+001
9.613407e+002,4.607175e+001
9.618228e+002,4.565689e+001
9.623049e+002,4.526158e+001
9.627870e+002,4.489352e+001
9.632692e+002,4.455723e+001
9.637513e+002,4.425255e+001
9.642334e+002,4.397494e+001
9.647155e+002,4.371806e+001
9.651976e+002,4.347629e+001
9.656797e+002,4.324667e+001
9.661619e+002,4.302866e+001
9.666440e+002,4.282189e+001
9.671261e+002,4.262355e+001
9.676082e+002,4.242757e+001
9.680903e+002,4.222484e+001
9.685724e+002,4.200624e+001
9.690546e+002,4.176603e+001
9.695367e+002,4.150285e+001
9.700188e+002,4.121953e+001
9.705009e+002,4.092029e+001
9.709830e+002,4.060823e+001
9.714651e+002,4.028332e+001
9.719473e+002,3.994321e+001
9.724294e+002,3.958547e+001
9.729115e+002,3.921060e+001
9.733936e+002,3.882315e+001
9.738757e+002,3.843128e+001
9.743578e+002,3.804336e+001
9.748400e+002,3.766498e+001
9.753221e+002,3.729743e+001
9.758042e+002,3.693830e+001
9.762863e+002,3.658427e+001
9.767684e+002,3.623422e+001
9.772505e+002,3.589087e+001
9.777327e+002,3.555997e+001
9.782148e+002,3.524748e+001
9.786969e+002,3.495599e+001
9.791790e+002,3.468340e+001
9.796611e+002,3.442354e+001
9.801432e+002,3.416983e+001
9.806254e+002,3.391794e+001
9.811075e+002,3.366808e+001
9.815896e+002,3.342385e+001
9.820717e+002,3.318986e+001
9.825538e+002,3.296817e+001
9.830359e+002,3.275702e+001
9.835181e+002,3.255151e+001
9.840002e+002,3.234680e+001
9.844823e+002,3.214127e+001
9.849644e+002,3.193775e+001
9.854465e+002,3.174245e+001
9.859286e+002,3.156147e+001
9.864108e+002,3.139797e+001
9.868929e+002,3.125029e+001
9.873750e+002,3.111338e+001
9.878571e+002,3.098165e+001
9.883392e+002,3.085270e+001
9.888214e+002,3.072840e+001
9.893035e+002,3.061386e+001
9.897856e+002,3.051363e+001
9.902677e+002,3.042865e+001
9.907498e+002,3.035450e+001
9.912319e+002,3.028339e+001
9.917141e+002,3.020697e+001
9.921962e+002,3.012019e+001
9.926783e+002,3.002300e+001
9.931604e+002,2.991904e+001
9.936425e+002,2.981235e+001
9.941246e+002,2.970372e+001
9.946068e+002,2.958924e+001
9.950889e+002,2.946138e+001
9.955710e+002,2.931295e+001
9.960531e+002,2.913984e+001
9.965352e+002,2.894324e+001
9.970173e+002,2.872813e+001
9.974995e+002,2.850042e+001
9.979816e+002,2.826304e+001
9.984637e+002,2.801449e+001
9.989458e+002,2.774981e+001
9.994279e+002,2.746401e+001
9.999100e+002,2.715543e+001
1.000392e+003,2.682728e+001
1.000874e+003,2.648619e+001
1.001356e+003,2.613906e+001
1.001839e+003,2.578979e+001
1.002321e+003,2.543757e+001
1.002803e+003,2.507835e+001
1.003285e+003,2.470838e+001
1.003767e+003,2.432774e+001
1.004249e+003,2.394182e+001
1.004731e+003,2.356001e+001
1.005213e+003,2.319124e+001
1.005695e+003,2.284108e+001
1.006178e+003,2.250976e+001
1.006660e+003,2.219391e+001
1.007142e+003,2.189013e+001
1.007624e+003,2.159893e+001
1.008106e+003,2.132580e+001
1.008588e+003,2.107996e+001
1.009070e+003,2.086992e+001
1.009552e+003,2.069930e+001
1.010034e+003,2.056568e+001
1.010517e+003,2.046214e+001
1.010999e+003,2.038180e+001
1.011481e+003,2.032128e+001
1.011963e+003,2.028277e+001
1.012445e+003,2.027200e+001
1.012927e+003,2.029461e+001
1.013409e+003,2.035188e+001
1.013891e+003,2.043953e+001
1.014374e+003,2.054913e+001
1.014856e+003,2.067278e+001
1.015338e+003,2.080636e+001
1.015820e+003,2.095100e+001
1.016302e+003,2.111090e+001
1.016784e+003,2.128957e+001
1.017266e+003,2.148599e+001
1.017748e+003,2.169391e+001
1.018230e+003,2.190365e+001
1.018713e+003,2.210661e+001
1.019195e+003,2.229944e+001
1.019677e+003,2.248492e+001
1.020159e+003,2.267009e+001
1.020641e+003,2.286139e+001
